EmployeId,Age,Gender,MaritalStatus,Turnover,Travelling,Vertical,Qualifications,EducationField,EmployeSatisfaction,JobEngagement,JobLevel,JobSatisfaction,Role,DailyBilling,HourBilling,MonthlyBilling,MonthlyRate,Work Experience,OverTime,PercentSalaryHike,Last Rating,RelationshipSatisfaction,Hours,StockOptionLevel,TrainingTimesLastYear,Work&Life,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrentManager,DistanceFromHome
596,46,M,Divorced,No,Sometimes,Research & Development,3,Life Sciences,2,1,1,3,Laboratory Technician,261,46,3712,2125,3,Yes,24,4,4,80,1,3,2,4,2,0,2,1
1996,35,F,Married,No,Sometimes,Research & Development,3,Life Sciences,2,4,3,3,Manufacturing Director,111,47,9043,26134,1,No,11,3,4,80,1,1,2,10,8,14,8,28
434,29,M,Divorced,No,Sometimes,Research & Development,4,Medical,2,3,1,4,Laboratory Technician,671,71,2047,17974,1,No,12,3,2,80,1,2,3,4,3,0,3,5
1580,45,F,Single,No,Mostly,Sales,3,Marketing,2,3,2,1,Sales Executive,337,86,4166,13456,7,No,19,3,3,80,0,3,2,6,2,0,2,22
1157,40,M,Divorced,No,Sometimes,Research & Development,3,Life Sciences,4,3,4,1,Research Director,1432,95,10862,19835,2,No,13,3,4,80,1,2,2,5,8,1,3,13
1648,30,M,Single,No,Sometimes,Sales,4,Medical,3,3,2,4,Sales Executive,1482,32,5831,16309,1,No,11,3,1,80,0,3,3,10,7,1,7,12
582,37,M,Single,No,Sometimes,Sales,4,Marketing,4,2,2,4,Sales Executive,388,54,5211,22697,7,Yes,14,3,3,80,0,2,4,2,2,2,2,1
1320,54,F,Divorced,No,Mostly,Sales,4,Marketing,2,3,4,3,Manager,719,93,19757,8087,2,No,12,3,3,80,1,5,4,22,2,6,12,29
10,31,F,Married,No,Mostly,Human Resources,4,Life Sciences,4,4,2,1,Human Resources,505,76,4871,15814,1,No,17,3,2,80,1,3,4,7,7,0,0,15
1845,33,M,Divorced,No,Mostly,Research & Development,4,Medical,1,3,1,2,Research Scientist,783,63,2886,18725,8,Yes,13,3,4,80,1,0,4,5,3,1,2,9
1719,22,M,Single,Yes,Sometimes,Research & Development,3,Life Sciences,1,3,1,4,Laboratory Technician,490,71,2188,18118,1,No,18,3,4,80,0,5,3,4,3,1,2,7
128,40,M,Married,No,Sometimes,Research & Development,4,Technical Degree,1,3,2,3,Research Scientist,310,35,4445,26894,1,Yes,15,3,2,80,0,3,1,16,17,3,12,2
794,18,M,Divorced,Yes,Sometimes,Research & Development,5,Life Sciences,3,3,1,3,Laboratory Technician,270,41,4756,15689,1,No,17,3,4,80,1,1,4,5,5,0,3,10
1327,25,F,Single,No,Sometimes,Sales,2,Life Sciences,2,3,3,4,Sales Executive,1415,98,9454,12418,1,No,20,4,4,80,0,6,2,9,8,3,6,10
1444,46,F,Married,No,Sometimes,Research & Development,1,Medical,1,2,3,3,Healthcare Representative,325,74,11169,13194,1,No,22,4,2,80,2,2,3,10,1,2,7,17
1416,54,F,Married,No,Sometimes,Sales,4,Life Sciences,2,3,2,4,Sales Executive,330,81,4492,2988,1,No,12,3,4,80,1,2,2,5,3,2,1,28
1445,43,M,Married,No,Sometimes,Sales,2,Marketing,2,3,3,4,Sales Executive,459,54,10386,14853,7,No,12,3,1,80,1,2,3,1,0,1,0,7
1838,37,M,Divorced,No,Sometimes,Research & Development,3,Life Sciences,4,3,1,1,Laboratory Technician,1049,51,2441,2125,1,No,12,3,3,80,1,3,4,4,2,0,0,4
1008,34,F,Married,No,Sometimes,Research & Development,2,Life Sciences,1,3,3,4,Healthcare Representative,1253,52,1534,23938,2,No,23,4,2,80,3,4,3,7,3,1,7,3
519,48,M,Single,No,Sometimes,Research & Development,3,Technical Degree,3,3,1,3,Research Scientist,911,84,3062,4720,1,No,12,3,4,80,0,4,2,5,2,1,3,1
218,50,F,Married,No,Sometimes,Research & Development,4,Medical,4,3,1,2,Research Scientist,419,94,3247,26277,3,No,12,3,4,80,2,5,3,7,4,6,1,12
1040,30,M,Married,No,Sometimes,Research & Development,4,Medical,3,3,2,2,Research Scientist,1217,42,5401,12978,3,Yes,14,3,4,80,1,3,2,17,7,11,7,5
682,28,M,Married,No,Sometimes,Research & Development,3,Life Sciences,1,2,2,4,Manufacturing Director,385,78,4244,17628,5,No,14,3,2,80,1,1,2,1,0,0,0,3
1279,41,M,Single,No,Mostly,Research & Development,2,Medical,3,3,1,1,Research Scientist,1034,66,2980,2125,9,Yes,23,4,3,80,0,5,3,1,0,0,0,14
1032,38,M,Divorced,No,Mostly,Sales,3,Technical Degree,3,3,2,2,Sales Executive,973,70,5991,15073,1,No,13,3,4,80,1,3,3,16,7,5,17,4
1390,54,F,Married,No,Sometimes,Research & Development,3,Medical,1,1,4,1,Research Director,1478,42,18731,13254,2,No,13,3,4,80,0,3,3,6,2,0,1,1
1006,20,M,Single,Yes,Sometimes,Research & Development,1,Medical,4,3,1,2,Research Scientist,179,93,2766,18481,1,Yes,16,3,3,80,0,5,3,1,0,0,0,2
1857,24,M,Single,Yes,No,Sales,3,Medical,1,3,1,3,Sales Representative,481,87,2270,11392,0,Yes,11,3,4,80,0,0,3,1,0,0,0,16
1699,20,M,Single,No,Mostly,Research & Development,1,Other,2,3,1,3,Laboratory Technician,1238,44,2303,4072,0,No,20,4,4,80,0,2,3,5,4,1,4,10
1121,48,M,Married,No,Sometimes,Research & Development,2,Technical Degree,3,3,4,2,Research Director,195,76,13432,9985,4,Yes,14,3,4,80,3,1,3,7,5,7,7,8
1219,33,F,Single,No,Mostly,Research & Development,3,Medical,2,2,2,1,Healthcare Representative,325,93,6504,20088,2,No,12,3,4,80,0,5,3,5,3,0,2,11
92,41,M,Single,Yes,No,Research & Development,2,Life Sciences,3,2,1,4,Research Scientist,854,64,3286,11561,0,Yes,13,3,4,80,0,2,3,5,3,1,4,7
1907,42,M,Divorced,No,Sometimes,Sales,3,Marketing,2,1,2,1,Sales Executive,1055,99,4240,4000,5,No,16,3,1,80,1,0,3,3,2,0,0,10
541,23,M,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,2,3,Manufacturing Director,932,61,4238,8570,1,No,14,3,3,80,1,4,2,10,17,5,8,18
1744,45,M,Married,No,Sometimes,Research & Development,4,Life Sciences,4,2,2,4,Manufacturing Director,714,43,4057,19401,1,Yes,14,3,2,80,3,2,3,10,6,1,8,26
1474,33,M,Single,No,Sometimes,Research & Development,2,Life Sciences,3,3,1,2,Laboratory Technician,367,31,3250,6273,1,No,14,3,2,80,0,2,2,5,0,1,7,8
959,29,F,Divorced,No,Sometimes,Sales,2,Other,3,2,3,3,Sales Executive,1204,84,5369,7029,1,No,13,3,3,80,2,1,3,5,5,5,7,14
1356,27,F,Divorced,Yes,Sometimes,Research & Development,3,Medical,4,3,1,3,Laboratory Technician,479,93,2333,2125,1,No,11,3,3,80,3,2,2,3,2,0,3,9
532,28,M,Divorced,Yes,Sometimes,Research & Development,4,Life Sciences,3,1,3,1,Manufacturing Director,441,30,9061,14314,1,No,14,3,2,80,3,2,2,17,17,4,3,7
317,49,M,Single,No,No,Sales,3,Life Sciences,1,3,3,4,Sales Executive,1025,45,19268,22512,3,No,15,3,4,80,0,2,3,3,2,0,2,1
971,39,M,Married,No,Sometimes,Human Resources,4,Life Sciences,4,3,2,3,Healthcare Representative,1078,45,5322,17279,1,No,13,3,1,80,2,3,2,3,2,0,2,29
2060,55,F,Married,No,Mostly,Research & Development,4,Life Sciences,3,3,4,2,Manufacturing Director,449,90,19812,3652,4,No,11,3,3,80,0,2,3,1,0,0,0,1
1930,22,M,Married,No,No,Sales,2,Marketing,4,3,2,4,Sales Executive,432,32,4700,16820,1,No,12,3,3,80,1,2,3,10,7,1,4,1
149,28,F,Married,No,Sometimes,Research & Development,3,Medical,3,2,1,4,Laboratory Technician,929,99,4611,9195,1,No,19,3,3,80,0,2,3,2,2,2,2,19
358,30,F,Divorced,No,Sometimes,Research & Development,4,Technical Degree,3,4,2,3,Laboratory Technician,111,63,2331,26933,3,No,13,3,4,80,1,4,3,1,0,1,0,1
402,33,M,Married,No,Sometimes,Research & Development,3,Medical,1,3,3,3,Manufacturing Director,794,92,13207,13130,0,No,13,3,2,80,0,2,2,5,2,3,2,7
845,52,M,Married,No,Mostly,Research & Development,3,Technical Degree,4,2,4,4,Healthcare Representative,1228,68,13741,9078,2,No,11,3,3,80,1,3,3,20,9,14,10,8
1343,37,M,Married,No,Sometimes,Research & Development,3,Other,4,3,2,3,Manager,1462,76,11865,13270,0,Yes,24,4,1,80,0,2,3,8,7,0,7,1
1803,43,M,Married,No,Mostly,Sales,2,Marketing,4,3,2,4,Sales Executive,739,69,6731,4828,0,No,14,3,1,80,1,4,2,9,2,1,1,16
1799,18,F,Single,Yes,Sometimes,Sales,1,Life Sciences,4,1,1,3,Sales Representative,1145,38,2234,5512,1,No,11,3,4,80,0,2,3,1,0,0,0,18
1624,24,F,Married,No,Sometimes,Research & Development,3,Other,3,3,1,2,Research Scientist,1160,82,2004,22784,1,No,22,4,4,80,0,6,1,1,0,0,0,1
1964,40,F,Married,No,Sometimes,Research & Development,1,Life Sciences,3,2,1,2,Research Scientist,860,78,2657,26387,4,Yes,18,3,3,80,1,3,3,8,4,0,3,28
2054,36,F,Single,Yes,Sometimes,Research & Development,5,Life Sciences,3,4,1,4,Research Scientist,1134,51,3631,6335,1,Yes,21,4,4,80,0,3,3,10,0,10,7,25
1582,43,M,Married,No,Sometimes,Research & Development,3,Life Sciences,2,3,3,3,Manufacturing Director,107,38,7000,5135,1,No,11,3,4,80,0,2,3,10,0,4,6,28
1485,49,M,Married,No,Sometimes,Research & Development,3,Life Sciences,2,3,5,2,Research Director,170,76,19779,10983,3,No,15,4,3,80,1,0,3,1,7,1,7,1
857,42,M,Single,No,No,Research & Development,4,Medical,2,3,3,4,Research Director,323,68,7484,23275,3,No,11,3,4,80,0,6,2,9,2,2,1,24
1599,34,F,Married,No,Sometimes,Research & Development,2,Life Sciences,4,3,2,4,Manufacturing Director,423,44,6162,12941,0,No,16,3,1,80,0,2,2,15,17,5,13,23
400,31,M,Married,No,Sometimes,Sales,3,Life Sciences,3,3,2,3,Sales Executive,720,74,5975,5157,3,Yes,11,3,3,80,1,1,3,6,4,1,5,3
1731,36,F,Divorced,No,No,Human Resources,1,Life Sciences,3,2,2,4,Manufacturing Director,790,71,6734,2227,5,No,14,3,4,80,1,2,4,3,2,1,12,3
931,28,F,Single,Yes,Sometimes,Sales,2,Life Sciences,3,3,2,3,Sales Executive,1148,40,4085,14452,1,Yes,16,3,1,80,0,5,2,4,2,0,8,4
1210,37,F,Divorced,Yes,Sometimes,Research & Development,3,Other,2,2,3,1,Manager,624,69,18944,6622,0,No,20,4,2,80,1,6,1,5,2,0,7,29
217,31,M,Divorced,No,Mostly,Research & Development,2,Medical,3,3,2,2,Manufacturing Director,630,60,4095,14045,0,Yes,12,3,4,80,2,3,3,9,7,2,2,11
1318,21,M,Single,Yes,Mostly,Research & Development,1,Life Sciences,4,1,2,4,Manufacturing Director,320,44,4326,20155,6,No,14,3,2,80,0,2,2,5,4,0,3,1
1017,28,M,Married,No,Sometimes,Research & Development,4,Medical,3,3,1,3,Laboratory Technician,626,52,2985,12124,1,No,14,3,3,80,1,5,3,5,2,0,4,4
1396,54,M,Divorced,No,Sometimes,Research & Development,2,Medical,2,2,2,3,Laboratory Technician,1378,92,5020,23817,8,No,13,3,4,80,1,2,3,3,5,1,2,9
785,37,M,Divorced,No,Mostly,Research & Development,4,Medical,2,3,1,4,Research Scientist,401,62,2280,10241,4,No,16,3,1,80,1,2,3,3,2,1,2,1
258,28,M,Single,No,Sometimes,Sales,2,Marketing,4,2,2,4,Sales Executive,548,46,5297,6513,0,Yes,14,3,2,80,0,4,2,7,4,1,7,8
1407,42,M,Married,No,Sometimes,Research & Development,4,Technical Degree,4,3,2,1,Manufacturing Director,340,35,5730,14648,2,No,17,3,2,80,1,5,3,3,2,1,2,2
1296,50,M,Divorced,No,No,Research & Development,4,Technical Degree,1,4,2,3,Manufacturing Director,1495,57,4743,26040,2,Yes,11,3,3,80,1,3,4,1,0,0,0,1
2023,31,M,Married,No,Sometimes,Research & Development,3,Life Sciences,1,3,4,3,Manager,600,55,14495,15605,4,Yes,11,3,4,80,1,2,2,5,3,2,3,5
1382,30,M,Married,No,No,Sales,1,Life Sciences,3,3,1,1,Sales Representative,430,94,4681,15493,3,No,11,3,1,80,1,3,3,4,3,1,0,26
2055,32,M,Married,No,Mostly,Research & Development,3,Life Sciences,4,3,2,4,Manufacturing Director,440,79,5114,23334,1,No,13,3,2,80,0,2,2,10,12,0,9,25
1140,42,F,Divorced,No,Sometimes,Human Resources,3,Life Sciences,4,3,2,3,Sales Executive,1342,69,4145,23993,8,No,14,3,2,80,3,3,2,3,0,1,2,10
828,36,M,Married,No,Mostly,Research & Development,4,Life Sciences,3,3,1,3,Research Scientist,909,98,3022,10570,0,No,15,3,1,80,0,2,2,11,8,3,9,2
1147,31,F,Single,No,Sometimes,Sales,3,Marketing,4,3,2,2,Sales Executive,593,91,4503,14568,1,No,18,3,2,80,0,2,3,3,4,7,2,10
948,36,F,Divorced,No,Sometimes,Research & Development,2,Medical,1,3,2,2,Research Scientist,939,76,3347,14462,7,No,11,3,4,80,2,3,1,14,12,3,2,29
439,35,M,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,2,4,Manufacturing Director,1128,96,6476,15990,0,Yes,11,3,4,80,1,5,3,5,3,1,1,1
1831,32,M,Single,No,Sometimes,Sales,4,Life Sciences,3,3,2,4,Human Resources,360,51,4393,13582,7,No,14,3,3,80,0,2,2,4,0,0,2,1
1490,28,M,Divorced,No,Sometimes,Sales,3,Marketing,3,3,2,1,Sales Executive,1155,87,8893,7512,7,No,19,3,3,80,1,1,2,2,3,0,0,21
1997,40,F,Divorced,No,No,Research & Development,4,Life Sciences,3,3,1,1,Research Scientist,780,86,2119,2137,1,Yes,19,3,3,80,1,2,3,5,0,1,3,5
34,21,M,Divorced,No,Mostly,Research & Development,1,Medical,4,3,1,4,Laboratory Technician,1100,95,2317,17594,1,No,12,3,3,80,1,2,2,8,7,1,8,11
73,52,F,Married,No,Sometimes,Sales,4,Marketing,3,4,5,4,Manager,461,94,19766,9738,2,No,16,3,1,80,1,4,1,10,0,4,8,6
18,27,M,Divorced,Yes,Mostly,Sales,3,Technical Degree,3,3,2,3,Sales Executive,320,62,4028,15528,1,Yes,17,3,2,80,3,3,4,5,0,0,0,17
195,30,M,Married,No,No,Research & Development,4,Life Sciences,1,3,1,2,Laboratory Technician,969,78,2416,15405,4,No,14,3,4,80,1,1,3,3,2,1,2,9
1193,35,M,Married,No,Sometimes,Research & Development,3,Medical,3,3,1,4,Laboratory Technician,287,40,3386,23964,1,No,12,3,4,80,1,3,1,2,2,2,2,23
1784,37,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,3,2,3,3,Healthcare Representative,912,93,9988,22776,5,No,13,3,4,80,1,3,3,8,8,7,8,4
1452,30,M,Single,No,Sometimes,Research & Development,3,Human Resources,3,1,1,4,Laboratory Technician,323,46,1649,4051,1,No,12,3,3,80,0,2,3,1,0,0,0,2
1082,26,M,Married,No,Sometimes,Research & Development,2,Technical Degree,4,4,1,3,Research Scientist,960,38,2100,14721,1,No,11,3,3,80,1,2,3,3,2,0,0,1
1338,35,M,Single,Yes,Sometimes,Research & Development,2,Life Sciences,4,2,1,1,Laboratory Technician,623,58,2414,23197,1,No,21,4,1,80,0,2,3,4,3,1,2,8
2054,50,F,Single,No,Sometimes,Research & Development,3,Life Sciences,4,2,3,4,Research Director,1491,93,13290,2227,7,No,12,3,1,80,0,3,3,15,4,1,8,4
1336,36,M,Divorced,No,Sometimes,Human Resources,3,Medical,3,4,1,3,Sales Representative,363,74,3023,16313,5,No,14,3,3,80,3,3,3,1,0,0,0,1
451,42,M,Divorced,No,Mostly,Research & Development,4,Medical,2,4,4,4,Research Director,156,41,10293,16369,2,No,24,4,3,80,1,0,3,1,0,1,7,22
1485,40,F,Married,No,Mostly,Research & Development,3,Life Sciences,1,3,1,2,Laboratory Technician,235,79,1914,17928,1,No,13,3,3,80,0,3,4,10,0,1,5,26
1010,35,F,Married,No,Sometimes,Research & Development,4,Life Sciences,4,3,4,4,Manager,176,76,17673,9454,9,Yes,18,3,3,80,1,2,3,7,4,0,7,28
1517,35,F,Married,No,Sometimes,Research & Development,4,Other,4,3,2,4,Healthcare Representative,659,33,5496,3177,4,No,15,3,2,80,0,2,3,8,3,0,8,7
1028,39,M,Married,No,Mostly,Research & Development,4,Life Sciences,4,3,2,4,Healthcare Representative,1283,95,4225,14265,0,No,12,3,2,80,1,0,3,9,8,0,8,2
1735,27,M,Single,No,Mostly,Research & Development,1,Medical,3,3,1,4,Laboratory Technician,991,76,2920,7621,1,No,23,4,3,80,0,2,4,2,2,2,2,9
1055,33,M,Divorced,No,Sometimes,Research & Development,3,Life Sciences,2,3,1,4,Research Scientist,633,48,2543,6946,1,Yes,11,3,3,80,1,2,3,10,8,3,7,12
668,58,F,Married,Yes,Sometimes,Sales,3,Life Sciences,1,2,2,2,Sales Executive,1007,47,16167,23598,8,Yes,18,3,1,80,0,5,3,1,0,0,0,22
659,25,M,Married,Yes,Sometimes,Sales,1,Life Sciences,2,3,1,4,Sales Representative,581,82,2888,16100,5,Yes,23,4,3,80,2,2,3,1,0,0,0,24
483,34,M,Single,No,Sometimes,Sales,4,Life Sciences,4,3,3,3,Sales Executive,1492,31,8471,26897,2,No,17,3,2,80,0,4,3,8,7,7,5,2
1505,30,M,Married,Yes,Sometimes,Sales,3,Other,4,2,3,2,Sales Executive,1327,77,8779,22059,3,No,11,3,1,80,1,4,3,8,8,5,7,2
1987,18,M,Single,Yes,Mostly,Sales,3,Medical,4,2,1,3,Sales Representative,891,53,1854,7133,0,No,17,3,1,80,0,5,4,2,2,0,2,4
395,51,F,Married,No,Sometimes,Research & Development,3,Life Sciences,3,3,5,2,Manager,1495,81,17296,19995,1,No,14,3,1,80,1,2,3,12,16,12,15,1
1437,40,F,Married,No,Mostly,Research & Development,3,Medical,2,3,2,4,Laboratory Technician,830,42,3931,2227,4,Yes,12,3,3,80,1,1,2,4,2,1,3,4
1874,51,M,Married,No,Sometimes,Human Resources,3,Marketing,3,3,4,3,Manager,916,62,17196,19721,6,No,12,3,4,80,0,6,3,5,4,4,3,2
512,40,F,Married,No,No,Research & Development,2,Medical,2,4,2,1,Healthcare Representative,942,94,5620,10019,2,No,19,3,3,80,1,2,2,7,1,7,0,2
12,27,M,Married,No,Sometimes,Research & Development,4,Medical,1,3,1,4,Research Scientist,1061,74,2391,6989,1,No,14,3,4,80,3,6,2,6,2,0,2,6
364,45,M,Married,No,Sometimes,Research & Development,1,Medical,4,2,3,3,Research Director,1495,36,17357,17732,4,No,12,3,2,80,1,3,3,6,2,4,0,3
581,34,M,Married,No,Sometimes,Research & Development,4,Life Sciences,4,3,3,4,Research Director,654,96,10467,10074,3,No,14,3,2,80,0,3,3,13,12,5,7,1
505,36,M,Divorced,No,Sometimes,Research & Development,4,Medical,3,3,2,2,Healthcare Representative,787,35,5575,26933,1,No,12,3,2,80,1,3,2,5,3,1,2,2
70,28,M,Married,No,Sometimes,Research & Development,4,Technical Degree,1,1,1,4,Research Scientist,422,87,2147,21104,0,No,21,4,3,80,3,3,2,3,2,2,2,8
1657,34,F,Married,No,No,Research & Development,4,Other,3,1,3,3,Manufacturing Director,1083,100,5561,18624,3,No,14,3,1,80,3,2,4,7,7,1,7,10
190,27,F,Single,Yes,Sometimes,Research & Development,1,Medical,1,3,1,3,Laboratory Technician,282,95,2103,12939,1,No,12,3,1,80,0,0,3,1,0,0,0,6
2054,51,M,Divorced,No,Sometimes,Research & Development,4,Life Sciences,4,3,5,4,Manager,1490,64,19802,22900,7,No,16,3,2,80,1,2,3,21,8,4,8,8
501,44,M,Married,No,Mostly,Research & Development,4,Technical Degree,1,3,2,3,Manufacturing Director,491,36,4342,9540,9,No,16,3,3,80,0,2,3,7,2,0,5,13
383,42,F,Single,No,Sometimes,Sales,3,Marketing,3,3,3,4,Sales Executive,689,56,19815,13150,7,Yes,12,3,1,80,0,2,3,8,6,4,3,3
1905,21,M,Divorced,No,No,Research & Development,4,Life Sciences,1,2,2,1,Research Scientist,653,32,5008,19470,4,No,22,4,1,80,1,3,2,4,2,0,3,1
1769,39,M,Single,No,Sometimes,Research & Development,3,Life Sciences,1,3,2,4,Laboratory Technician,472,62,6966,23873,8,No,13,3,1,80,0,4,3,3,0,0,1,1
1274,44,M,Divorced,No,No,Research & Development,3,Life Sciences,3,3,1,1,Research Scientist,705,65,2430,25565,1,No,13,3,4,80,1,0,3,6,2,0,4,29
1733,50,F,Single,No,Sometimes,Sales,2,Life Sciences,2,2,2,2,Sales Executive,969,79,5048,9770,3,No,11,3,2,80,0,4,3,5,3,0,4,19
1884,26,M,Single,Yes,Mostly,Research & Development,3,Medical,4,3,1,2,Research Scientist,641,34,4501,26638,1,No,13,3,4,80,0,5,3,5,4,1,2,10
1353,43,M,Single,No,Mostly,Research & Development,1,Medical,4,4,1,4,Laboratory Technician,242,30,3471,15307,9,No,14,3,4,80,0,3,3,2,2,2,2,6
1076,35,F,Divorced,No,Sometimes,Sales,1,Medical,4,2,2,2,Sales Executive,1023,71,5130,21963,3,No,12,3,1,80,1,2,3,13,13,1,1,2
1534,35,F,Divorced,Yes,Sometimes,Research & Development,2,Medical,1,3,1,4,Laboratory Technician,549,53,1661,26897,1,No,17,3,3,80,1,0,3,1,0,0,0,7
212,36,F,Divorced,Yes,Sometimes,Research & Development,3,Life Sciences,3,3,5,2,Research Director,867,96,19223,18888,1,Yes,11,3,4,80,1,3,3,16,7,1,4,2
1884,35,M,Married,No,No,Sales,2,Marketing,3,3,2,3,Sales Executive,460,43,4204,23939,1,No,20,4,1,80,2,5,3,7,0,0,3,17
713,30,M,Married,No,Sometimes,Research & Development,4,Life Sciences,1,2,2,1,Healthcare Representative,1495,60,5913,17133,7,No,15,3,4,80,0,2,1,6,0,1,2,23
1351,45,M,Divorced,No,No,Sales,3,Life Sciences,4,3,3,4,Sales Executive,513,71,9245,3554,1,No,25,3,4,80,1,2,2,10,7,9,8,2
310,36,M,Single,No,No,Human Resources,3,Life Sciences,3,3,2,4,Human Resources,611,82,4576,15751,1,No,13,3,2,80,0,2,2,7,7,1,7,6
595,29,M,Married,No,Mostly,Research & Development,1,Medical,1,4,1,1,Laboratory Technician,327,83,3513,8895,0,No,13,3,3,80,0,2,3,1,0,0,0,22
1961,40,M,Single,No,Sometimes,Research & Development,3,Medical,4,3,2,4,Laboratory Technician,442,34,5475,2227,2,Yes,13,3,4,80,0,3,4,7,7,0,8,9
56,48,M,Married,No,Sometimes,Sales,4,Technical Degree,1,4,2,4,Sales Executive,808,88,4222,13470,4,No,16,3,3,80,1,3,1,3,1,6,2,1
1048,43,M,Single,No,Mostly,Research & Development,3,Medical,2,4,5,4,Research Director,320,92,19345,26897,4,No,20,4,2,80,0,0,3,9,0,1,0,3
839,19,F,Married,No,Sometimes,Research & Development,3,Life Sciences,3,4,1,2,Laboratory Technician,424,92,3106,13507,3,Yes,17,3,3,80,1,2,3,2,2,2,2,16
1990,40,M,Married,No,Sometimes,Research & Development,3,Technical Degree,2,3,3,2,Healthcare Representative,1232,30,8646,25449,8,No,13,3,4,80,1,6,3,8,4,0,7,22
982,30,M,Single,No,Sometimes,Research & Development,2,Medical,4,2,2,1,Manufacturing Director,331,97,6887,6559,4,No,12,3,3,80,0,3,3,4,3,1,2,9
1759,55,M,Single,No,Mostly,Research & Development,3,Other,4,3,4,4,Healthcare Representative,189,81,11401,6079,2,No,15,3,3,80,0,3,3,3,2,2,2,8
1530,52,F,Married,No,No,Sales,3,Life Sciences,4,1,3,1,Manager,651,65,19363,23711,5,Yes,14,3,3,80,1,3,4,7,6,0,7,10
1860,28,M,Single,Yes,No,Research & Development,1,Technical Degree,1,3,1,2,Laboratory Technician,377,37,2309,15165,1,Yes,13,3,2,80,0,2,3,5,2,0,2,7
1999,31,F,Married,No,Sometimes,Sales,4,Medical,4,4,1,2,Human Resources,442,96,5442,2243,1,Yes,13,3,3,80,2,4,3,3,2,2,0,26
2057,24,M,Married,No,Mostly,Sales,3,Human Resources,2,2,2,1,Sales Executive,107,81,6348,13831,1,No,18,3,4,80,1,3,3,6,2,0,2,9
687,39,M,Single,No,No,Research & Development,3,Life Sciences,3,3,2,1,Manufacturing Director,1050,45,6494,8625,4,No,22,4,2,80,0,3,4,14,2,5,12,3
552,36,F,Married,No,Sometimes,Research & Development,3,Medical,4,2,1,4,Laboratory Technician,109,56,2701,24001,1,No,13,3,3,80,2,1,2,5,2,1,3,27
1310,54,M,Married,No,Sometimes,Research & Development,2,Medical,3,3,1,2,Research Scientist,958,44,2785,15220,3,No,11,3,4,80,0,2,3,7,7,0,7,1
515,48,F,Single,No,Sometimes,Research & Development,2,Medical,2,1,3,4,Manufacturing Director,317,73,10900,6851,1,Yes,15,3,2,80,0,2,2,10,7,5,8,7
1986,37,M,Married,No,Sometimes,Sales,3,Marketing,4,3,2,3,Sales Executive,1495,48,6614,6998,4,No,13,3,3,80,0,2,3,0,0,0,0,26
1224,36,M,Divorced,No,Sometimes,Sales,2,Medical,4,3,2,2,Sales Executive,810,63,6244,19980,0,No,17,3,2,80,1,4,3,4,3,0,2,20
72,30,F,Single,No,Sometimes,Sales,5,Life Sciences,1,3,2,3,Sales Executive,609,60,4697,21415,0,No,11,3,4,80,0,2,3,7,7,0,7,4
485,32,M,Single,Yes,Sometimes,Sales,3,Medical,2,3,3,3,Sales Executive,558,64,8487,26413,0,Yes,11,3,1,80,0,0,3,10,7,4,8,10
1590,43,F,Married,No,Sometimes,Research & Development,3,Human Resources,4,3,4,2,Research Director,1030,92,19215,9625,2,Yes,24,4,3,80,1,5,4,7,7,7,7,26
1723,42,M,Married,No,Sometimes,Sales,3,Life Sciences,3,2,1,4,Sales Representative,637,56,2830,14968,1,No,13,3,1,80,1,3,4,13,16,5,17,7
137,35,M,Married,No,Sometimes,Research & Development,4,Medical,3,4,2,3,Healthcare Representative,473,95,4578,23951,0,No,22,4,4,80,1,2,3,10,3,6,8,8
1720,49,F,Divorced,No,Sometimes,Research & Development,3,Life Sciences,2,1,2,3,Manager,688,52,16140,17376,2,No,17,3,4,80,1,2,3,5,2,1,2,15
1278,58,M,Single,No,Sometimes,Research & Development,3,Medical,4,2,2,4,Manufacturing Director,665,46,5245,4232,3,No,22,4,2,80,0,2,2,10,9,4,10,8
2054,53,M,Single,No,No,Research & Development,4,Medical,3,3,3,3,Manager,458,92,17631,26724,1,Yes,15,3,3,80,0,3,4,20,9,6,8,16
1739,44,F,Married,No,No,Sales,4,Life Sciences,3,3,2,2,Sales Executive,417,64,8775,3250,3,No,14,3,2,80,2,3,2,6,2,1,2,8
806,29,F,Married,No,Sometimes,Sales,3,Technical Degree,2,1,2,4,Sales Executive,978,52,5821,4492,1,No,11,3,2,80,2,0,3,1,0,0,0,1
252,29,F,Single,No,Mostly,Research & Development,3,Life Sciences,3,3,2,1,Research Scientist,848,61,6697,13319,1,No,17,3,3,80,0,4,3,8,4,7,7,8
43,34,M,Divorced,No,No,Research & Development,2,Life Sciences,3,2,2,4,Manufacturing Director,693,52,4026,11429,2,No,23,4,3,80,1,1,3,4,2,0,3,1
649,58,M,Married,No,Sometimes,Human Resources,1,Life Sciences,3,2,4,4,Manager,804,93,13879,15392,3,Yes,13,3,3,80,1,3,3,6,14,1,14,24
586,30,M,Married,No,Sometimes,Research & Development,3,Technical Degree,3,4,1,4,Research Scientist,1482,60,2382,16570,3,No,13,3,3,80,3,4,3,5,0,0,4,3
