employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
9806708878,Customer Service,Customer Support,5275354152,2342653716,3287697715,,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Dallas,Single,Full Time,79479,2021-07-17,,18,,,1
2045767904,Marketing,Marketing Research,170032659,87490516,5276190212,,Individual Contributor,Female,Heterosexual,Caucasian,46,Bachelor's degree,On-site,San Francisco,Married,Full Time,92424,2012-01-06,,134,,,1
3578160450,Administration,Travel,4286515556,7974664044,4191660438,,Individual Contributor,Female,Heterosexual,Asian,24,Bachelor's degree,Remote,Jacksonville,Single,Full Time,55516,2012-06-10,,129,,,1
2334603322,HR,Recruiting,27572466,6291425076,776978900,,Individual Contributor,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Washington DC,Single,Full Time,59113,2014-03-30,,107,,,1
3018156184,R&D,Prototyping,7485340464,1958667614,5849401328,,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,San Diego,Single,Full Time,95793,2019-09-15,,40,,,1
93666919,Administration,Executive Assistants,8857691489,,,,Manager,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,San Francisco,Single,Full Time,84235,2013-02-21,,120,,,1
4716674933,Sales,Sales Operations,,,,,Director,Male,Heterosexual,Asian,34,Bachelor's degree,Remote,New York,Married,Full Time,114356,2014-11-12,,99,,,1
7040762887,HR,Training,,,,,Director,Male,Heterosexual,Caucasian,31,Bachelor's degree,On-site,Los Angeles,Single,Full Time,85912,2015-03-08,,95,,,1
9187629356,Sales,Sales Operations,6852381413,,,,Manager,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Austin,Single,Full Time,79154,2017-09-15,,65,,,1
3320944585,Sales,Sales Operations,6415603954,3711204715,392314791,,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Philadelphia,Single,Full Time,78481,2019-01-03,,49,,,1
7790949588,Software,Technical Support,170219760,7912234488,2865338159,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,On-site,San Francisco,Married,Contract,83793,2013-12-13,,110,,,1
5593947257,HR,Recruiting,9796056886,5662654509,3438125557,,Individual Contributor,Female,Heterosexual,Hispanic,33,Master's degree,Remote,Charlotte,Single,Full Time,65531,2015-11-27,,87,,,1
9097381534,Marketing,Public Relations,2186928622,1607585036,4230864073,,Individual Contributor,Female,Heterosexual,Asian,24,Bachelor's degree,Remote,San Diego,Single,Full Time,71312,2015-03-08,2017-02-23,24,Voluntary,More flexible benefits,0
4575606458,Product Development,Product Management,2702329210,1517121064,296297700,,Individual Contributor,Female,Heterosexual,Asian,28,Bachelor's degree,Remote,San Diego,Single,Full Time,98145,2021-11-12,,14,,,1
6631238270,Software,QA,8597509098,5967018752,2724221678,,Individual Contributor,Male,Heterosexual,Native American,31,Master's degree,On-site,Los Angeles,Single,Full Time,70716,2019-02-12,2020-02-02,12,Voluntary,Better salary,0
2997409670,HR,Benefits,1857644210,3827401041,776978900,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,On-site,San Francisco,Single,Full Time,65030,2017-08-22,,65,,,1
8100917568,Software,Software Development,3289345832,442781479,3048449241,,Individual Contributor,Male,Heterosexual,Asian,32,Bachelor's degree,Remote,Seattle,Single,Full Time,75880,2013-05-17,2015-04-04,23,Voluntary,Found a better opportunity,0
1383108606,Software,Technical Support,5539617772,,,,Manager,Male,Heterosexual,Caucasian,20,Bachelor's degree,Remote,Phoenix,Single,Full Time,109482,2012-11-02,,124,,,1
2924364819,R&D,Product Design,2423137247,2722098794,7489616387,,Individual Contributor,Male,Heterosexual,Asian,53,Bachelor's degree,On-site,San Francisco,Married,Full Time,91627,2018-11-26,,50,,,1
4710517361,Procurement,Vendor Management,571967627,7943430969,2796318879,,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Diego,Single,Full Time,63986,2014-05-05,,106,,,1
1432887816,Finance,Financial Planning,5117623272,4796861829,9477069684,,Individual Contributor,Female,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Austin,Single,Full Time,86917,2014-05-18,,105,,,1
5854984376,Customer Service,Customer Support,2342653716,3287697715,,,Team Lead,Female,Heterosexual,Caucasian,28,Master's degree,Remote,Columbus,Married,Full Time,68147,2016-10-13,,76,,,1
3148584014,Product Development,Project Management,7680379570,1972314523,,,Team Lead,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Washington DC,Single,Full Time,105097,2013-10-21,,112,,,1
1238953265,Software,Software Development,3196798933,1280518565,3278616831,,Individual Contributor,Male,Heterosexual,Caucasian,21,Bachelor's degree,On-site,Los Angeles,Single,Full Time,106938,2014-04-03,,107,,,1
7559018191,Software,QA,8965467442,1280518565,2724221678,,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,On-site,San Francisco,Single,Full Time,83261,2018-09-21,2020-04-07,19,Voluntary,Better salary,0
1654528589,Finance,Auditing,7250449451,,,,Manager,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Francisco,Single,Full Time,99992,2015-07-29,2017-08-04,25,Involuntary,Performance,0
2272877933,Operations,Project Management,8812097636,3133166246,3449673055,,Individual Contributor,Male,Heterosexual,Caucasian,50,Bachelor's degree,On-site,San Francisco,Married,Full Time,76386,2020-08-29,,29,,,1
4182696443,Marketing,Public Relations,2916684633,1607585036,1912934899,,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,On-site,Los Angeles,Single,Full Time,78472,2014-03-26,2016-01-03,22,Voluntary,Found a better opportunity,0
3528280075,Administration,Facilities,8250081607,6395251975,5934410378,,Individual Contributor,Male,Heterosexual,Caucasian,26,Master's degree,Remote,Fort Worth,Single,Full Time,79802,2014-06-13,,104,,,1
8520689799,Legal,Corporate Law,5635046653,4409088307,9825402532,,Individual Contributor,Male,Other,Caucasian,55,Bachelor's degree,Remote,San Jose,Married,Full Time,91139,2012-12-15,,122,,,1
5202644637,Software,Software Development,7332660428,7571620316,9734132771,,Individual Contributor,Male,Heterosexual,Caucasian,21,Bachelor's degree,Remote,Houston,Single,Full Time,83367,2015-07-28,2016-06-12,11,Voluntary,Relocation,0
1675281187,Operations,Supply Chain,6538823488,2196358610,2301262288,,Individual Contributor,Female,Heterosexual,African American,42,Bachelor's degree,Remote,Houston,Single,Full Time,65220,2018-04-30,,57,,,1
6988184793,Finance,Financial Planning,2733257118,1706403316,3197062390,,Individual Contributor,Male,Heterosexual,Caucasian,28,Master's degree,Remote,Columbus,Single,Full Time,78336,2014-02-26,,108,,,1
8361344330,Marketing,Marketing Research,4387470248,8612696393,2991764088,,Individual Contributor,Male,Heterosexual,Caucasian,31,Master's degree,Remote,Columbus,Single,Full Time,89965,2019-07-10,,42,,,1
4377433823,Sales,Business Development,9945333640,5584211328,9761636372,,Individual Contributor,Male,Heterosexual,Caucasian,30,Master's degree,Remote,Fort Worth,Single,Full Time,74840,2015-06-30,,92,,,1
3200246100,Sales,Business Development,1675912356,3447384364,9072730468,,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Seattle,Married,Full Time,88423,2020-12-26,,25,,,1
543711439,Procurement,Supply Chain,4610383985,3065321259,2575449602,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,San Jose,Single,Full Time,70876,2020-07-06,,30,,,1
8007346585,Marketing,Advertising,9066182128,9784121313,4230864073,,Individual Contributor,Female,Heterosexual,Asian,40,Bachelor's degree,Remote,Jacksonville,Single,Full Time,72454,2018-04-01,,58,,,1
8847327539,Software,QA,6921957754,200080042,3393860506,,Individual Contributor,Male,Heterosexual,Caucasian,20,Bachelor's degree,Remote,Denver,Single,Full Time,96986,2016-03-30,,82,,,1
6091269605,Procurement,Procurement,4789331931,7943430969,2575449602,,Individual Contributor,Female,Heterosexual,Caucasian,27,Bachelor's degree,Remote,San Antonio,Single,Full Time,79392,2017-09-28,,64,,,1
4919314080,Sales,Account Management,7305444305,3631165461,9072730468,,Individual Contributor,Male,Heterosexual,Asian,28,Bachelor's degree,On-site,Los Angeles,Single,Full Time,66595,2018-12-21,,49,,,1
2633076232,Software,Software Development,8972337892,9240007955,1696261601,,Individual Contributor,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Indianapolis,Married,Full Time,83794,2021-05-30,,20,,,1
4717677149,Operations,Project Management,7734230519,9101536358,663543865,,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Houston,Single,Full Time,63906,2015-04-03,2017-01-23,22,Voluntary,More flexible benefits,0
717422245,R&D,Prototyping,5435187487,1249003626,9759719470,,Individual Contributor,Female,Heterosexual,Caucasian,42,Bachelor's degree,On-site,Los Angeles,Single,Full Time,78037,2020-05-27,2021-10-30,17,Voluntary,Career change,0
7424706312,Sales,Sales Operations,6785078915,3643792706,5895467214,,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,San Diego,Single,Full Time,83141,2013-05-09,,118,,,1
4178474909,Marketing,Public Relations,7192705931,3475296759,5437575890,,Individual Contributor,Male,Heterosexual,Asian,31,Bachelor's degree,Remote,Philadelphia,Single,Full Time,94292,2018-03-19,,58,,,1
5276190212,Marketing,Public Relations,,,,,Director,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,San Francisco,Single,Full Time,93526,2018-08-04,,54,,,1
5843942118,Administration,Executive Assistants,5185742666,3316037746,2400560585,,Individual Contributor,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Charlotte,Single,Full Time,76969,2012-11-16,,123,,,1
4933385743,R&D,Prototyping,3082902832,2722098794,5849401328,,Individual Contributor,Male,Heterosexual,Caucasian,43,Associate's degree,Remote,Boston,Single,Full Time,102639,2013-10-15,,112,,,1
3562138182,Software,Software Development,7030400666,5889588733,3048449241,,Individual Contributor,Male,Heterosexual,Caucasian,20,Bachelor's degree,Remote,Chicago,Single,Full Time,84208,2012-02-28,,132,,,1
153529734,Operations,Project Management,3261553698,5755162194,,,Team Lead,Female,Heterosexual,African American,28,Bachelor's degree,Remote,Austin,Single,Full Time,68989,2018-10-10,,52,,,1
8186119765,Finance,Accounting,3197062390,,,,Manager,Male,Heterosexual,Asian,25,Bachelor's degree,Remote,Columbus,Single,Contract,92287,2021-12-19,,13,,,1
4514932618,Sales,Sales Operations,6349508652,9742494763,8913009291,,Individual Contributor,Male,Heterosexual,Caucasian,20,Bachelor's degree,On-site,Los Angeles,Single,Full Time,73829,2019-10-03,,40,,,1
1578575441,Marketing,Marketing Research,7660401230,5437575890,,,Team Lead,Male,Heterosexual,Caucasian,57,Associate's degree,Remote,Denver,Married,Full Time,95075,2018-08-16,,53,,,1
8388730657,R&D,Research,3347134391,1958667614,5849401328,,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Charlotte,Single,Full Time,81658,2019-02-14,,47,,,1
38583276,Administration,Facilities,8857691489,,,,Manager,Male,Heterosexual,Caucasian,32,Bachelor's degree,On-site,San Francisco,Single,Full Time,75376,2016-05-26,,80,,,1
8958342973,Marketing,Marketing Research,8823749678,3766701844,5276190212,,Individual Contributor,Female,Heterosexual,Caucasian,22,Master's degree,On-site,Los Angeles,Married,Full Time,81468,2014-05-04,2015-02-04,9,Voluntary,Found a better opportunity,0
2491339810,Procurement,Procurement,8384629339,3769669997,401645351,,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,On-site,Los Angeles,Single,Full Time,65688,2019-11-07,,38,,,1
3366450078,Marketing,Public Relations,2526552583,299981998,8972810842,,Individual Contributor,Male,Heterosexual,Native American,36,Bachelor's degree,Remote,Austin,Single,Full Time,82499,2019-07-24,,42,,,1
8308088861,Software,Technical Support,4714431614,6236000400,1462015104,,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Seattle,Single,Full Time,94853,2017-10-08,,64,,,1
4188423400,R&D,Product Design,,,,,Director,Male,Heterosexual,Asian,25,Bachelor's degree,Remote,Washington DC,Married,Full Time,121701,2014-08-04,,103,,,1
5600176798,Operations,Logistics,3500112514,4189721097,,,Team Lead,Male,Heterosexual,Other,49,Bachelor's degree,Remote,San Francisco,Married,Full Time,78426,2019-04-11,,46,,,1
5602860536,Finance,Auditing,245636699,8186119765,588611735,,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,On-site,Los Angeles,Married,Full Time,72064,2017-12-01,,62,,,1
9198124861,Software,Software Development,298249457,2724221678,,,Team Lead,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Philadelphia,Single,Full Time,98906,2019-06-26,2021-04-20,22,Voluntary,Relocation,0
2423137247,R&D,Prototyping,1958667614,7489616387,,,Team Lead,Female,Heterosexual,Caucasian,37,Master's degree,On-site,San Francisco,Single,Full Time,98871,2014-06-13,,104,,,1
491091677,Administration,Travel,6395251975,2400560585,,,Team Lead,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Dallas,Single,Full Time,81287,2019-10-20,,39,,,1
8635787470,Customer Service,Technical Support,2342653716,3813739590,,,Team Lead,Female,Heterosexual,Other,45,Bachelor's degree,On-site,Los Angeles,Married,Full Time,77053,2018-11-11,,51,,,1
8536335087,Finance,Auditing,1663938316,3623726407,3578501127,,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Charlotte,Single,Full Time,90456,2012-10-15,,124,,,1
1226404575,Sales,Account Management,5614772173,3143144349,2262528572,,Individual Contributor,Male,Heterosexual,Native American,32,Bachelor's degree,Remote,Columbus,Single,Full Time,70726,2013-05-27,,117,,,1
4943298210,Marketing,Public Relations,2409863946,2483570358,2991764088,,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,On-site,San Francisco,Single,Full Time,90895,2018-02-14,,60,,,1
9154427184,Software,Software Development,8590289016,895741303,1696261601,,Individual Contributor,Male,Heterosexual,Caucasian,30,Master's degree,Remote,Austin,Single,Full Time,87635,2012-08-19,2014-08-31,25,Voluntary,Found a better opportunity,0
9502517851,Product Development,Product Management,1020418764,5474644266,2425229769,,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,On-site,Los Angeles,Single,Full Time,97470,2015-04-29,,94,,,1
4701643571,Administration,Executive Assistants,1989906364,3316037746,2400560585,,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Chicago,Married,Full Time,61242,2020-04-11,,33,,,1
16822794,Software,Technical Support,1433975231,3152817190,14845113,,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Chicago,Single,Full Time,75865,2016-09-17,2017-07-05,10,Involuntary,Performance,0
1434914411,Marketing,Advertising,8735736546,9568748012,5276190212,,Individual Contributor,Male,Heterosexual,Asian,34,Master's degree,On-site,San Francisco,Single,Full Time,96657,2013-11-25,,111,,,1
6373047080,Software,Software Development,7392617803,5435723729,5044714263,,Individual Contributor,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Seattle,Single,Full Time,80192,2020-11-10,2021-09-01,10,Voluntary,Relocation,0
7895946261,Legal,Intellectual Property,9224448454,826386558,9185279819,,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Washington DC,Single,Full Time,113493,2016-10-18,,76,,,1
9823393258,Sales,Business Development,6484307416,9570718383,4357170705,,Individual Contributor,Female,Heterosexual,Native American,37,Bachelor's degree,Remote,Phoenix,Single,Contract,73981,2013-04-06,,119,,,1
8366534269,Product Development,Product Management,5299021321,8028515881,2425229769,,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Jacksonville,Single,Full Time,77547,2017-12-01,,62,,,1
29075330,R&D,Prototyping,1958667614,5849401328,,,Team Lead,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,San Jose,Married,Full Time,92501,2015-11-11,,87,,,1
8738284094,Product Development,Product Marketing,5209874562,7680379570,5232812171,,Individual Contributor,Male,Heterosexual,Caucasian,31,Master's degree,Remote,San Antonio,Married,Full Time,96011,2019-03-30,,46,,,1
499029142,Operations,Project Management,676375884,6480676187,,,Team Lead,Female,Heterosexual,Caucasian,25,Master's degree,Remote,Indianapolis,Single,Full Time,76584,2021-12-07,2022-01-23,2,Voluntary,More flexible benefits,0
3879686488,Sales,Account Management,2342423041,,,,Manager,Male,Heterosexual,Asian,22,Bachelor's degree,On-site,San Francisco,Single,Full Time,75860,2012-12-07,,123,,,1
3823370636,Software,QA,2105575069,715843816,4520267703,,Individual Contributor,Female,Heterosexual,Asian,27,Bachelor's degree,Remote,San Francisco,Married,Full Time,77485,2012-07-14,,128,,,1
7734230519,Operations,Logistics,6072371667,9279620507,,,Team Lead,Male,Heterosexual,Caucasian,27,Master's degree,Remote,Austin,Single,Full Time,80003,2012-05-22,,129,,,1
